Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,sentiment,clean_text,topic
40489,B00020HHRW,A3T2SVLHTJOI2X,"Erica A. Potter ""ep""",0,0,4,1333584000,Does the job,I ordered this for my boyfriend because he has trouble sleeping sometimes. He loves it! It makes him a little bit loopy before he goes to sleep but he likes the feeling. The only thing I don't like is that on the shelf it smells like vomit. It grosses me out. It doesn't smell like that when it's brewed.,positive,i ordered this for my boyfriend because he has trouble sleeping sometimes he loves it it makes him a little bit loopy before he goes to sleep but he likes the feeling the only thing i don t like is that on the shelf it smells like vomit it grosses me out it doesn t smell like that when it s brewed,1
30382,B005DDCKJ8,A1MH1TN6GD9SCO,"S Nappi ""Seve""",3,6,1,1282608000,Tastes like cardboard.,The product has very little white chocolate and tastes like cardboard.  I tasted one bar and threw the other nine out.,negative,the product has very little white chocolate and tastes like cardboard i tasted one bar and threw the other nine out,10
443581,B000FCI6KE,A1FV6SJ6Z27O1E,"C. White ""Chazzz""",4,4,5,1316736000,Real ginger taste!,I bought this to add to my ginger ale soda to give it a more ginger taste. It took a little while to find the right amount to add to ginger ale. I find that exactly three drops per soda can is just right. I reccomend you get a dropper bottle to measure it with. The first few times I used way too much!,positive,i bought this to add to my ginger ale soda to give it a more ginger taste it took a little while to find the right amount to add to ginger ale i find that exactly three drops per soda can is just right i reccomend you get a dropper bottle to measure it with the first few times i used way too much,4
107830,B0002EXXD0,AL1HK3GRQF4RZ,"Elana M. Wilkins ""letsgoplaces""",1,1,5,1202428800,Best sugar substitute EVER!,I've tried just about every sugar sub out there and my favorite so far had been Somersweet but this is far better. It works perfectly for baking and keeps the textures of items exactly as sugar would. There is NO aftertaste at all. We love this product and have put it on auto order every month. With auto order you save 15% and the shipping is free!,positive,i ve tried just about every sugar sub out there and my favorite so far had been somersweet but this is far better it works perfectly for baking and keeps the textures of items exactly as sugar would there is no aftertaste at all we love this product and have put it on auto order every month with auto order you save and the shipping is free,4
444873,B000812K0O,A18PLKL59T0UVQ,Veronica Ortega,0,0,5,1350432000,Excelent bar!,"Love it, delicious and good source of protein is like you are eating a dessert!  very good I recommend this product to anyone who wants a protein snack!",positive,love it delicious and good source of protein is like you are eating a dessert very good i recommend this product to anyone who wants a protein snack,-1
382788,B000LQJT1Y,A2V59BSZ46OPU0,"David M Lestina ""David L""",0,0,4,1299715200,Above Average,"Very filling with a great spicy kick! Recommended for spicy lovers. Overall, it's the best tasting ramen I've had in a while.",positive,very filling with a great spicy kick recommended for spicy lovers overall it s the best tasting ramen i ve had in a while,10
363813,B001M08YZA,A7ATSQ093WMMI,Art,2,2,1,1346630400,Disappointing Change,"I must say I really dislike the new recipe.  I liked the old ""low carb"" version and had been enjoying it for years, but somewhere along the way Kellogg's decided that people really just wanted high protein and high carb. No doubt the new formula will appeal to some, but for me, it no longer is that different than a range of other cereals out there.  Unfortunately the old one was pretty unique and I have not found a suitable alternative.",negative,i must say i really dislike the new recipe i liked the old low carb version and had been enjoying it for years but somewhere along the way kellogg s decided that people really just wanted high protein and high carb no doubt the new formula will appeal to some but for me it no longer is that different than a range of other cereals out there unfortunately the old one was pretty unique and i have not found a suitable alternative,13
283609,B001EO65KA,AN0WCTEXZFOAW,mike p,0,0,4,1319587200,nice mix,"Nice mix ,what really suprised me is the fact that it was ordered on wednesday night and we got it on friday afternoon.",positive,nice mix what really suprised me is the fact that it was ordered on wednesday night and we got it on friday afternoon,-1
424382,B002GQ3IDC,A2C63B0KON7A4,Lonie,0,0,5,1290816000,Kitchens of India,The Kitchens of India items came promptly and tasted sooooo delicious. I first was given one pack by a friend who said he purchased on Amazon.com. After trying it I knew this was something I had to get. I now have two 6 packs and will definitely be ordering more when they are gone!!,positive,the kitchens of india items came promptly and tasted sooooo delicious i first was given one pack by a friend who said he purchased on amazon com after trying it i knew this was something i had to get i now have two packs and will definitely be ordering more when they are gone,-1
553289,B0025UNV1S,AYT93SCMGSVF9,Robert Gould,0,0,1,1351036800,Fake flavor,"I tried it. It sucks. When I saw the package I thought ""butter"" ""garlic"" two of my favorite food groups. What could go wrong. BUT. The rice came out hard like it was undercooked. The flavor was the worst. The fake butter taste was nasty. It's like the stuff used in microwave popcorn but worse. Tasted like a bad mix of laundry chemicals. Nasty stuff. Stay away from it.",negative,i tried it it sucks when i saw the package i thought butter garlic two of my favorite food groups what could go wrong but the rice came out hard like it was undercooked the flavor was the worst the fake butter taste was nasty it s like the stuff used in microwave popcorn but worse tasted like a bad mix of laundry chemicals nasty stuff stay away from it,3
117357,B000MXYT0W,A36WA7L88C2NW1,"Candace Drimmer ""a.k.a. Candi Boggs""",0,0,5,1351036800,"Super taste, cook wonderfully in microwave","Given papadams seem to disappear--yes, even in the City of Chicago--I thought, oh the heck with it. And bought these. A lot but then we can nibble a lot of these over time. Cook nicely in the microwave, about 20 seconds each.",positive,given papadams seem to disappear yes even in the city of chicago i thought oh the heck with it and bought these a lot but then we can nibble a lot of these over time cook nicely in the microwave about seconds each,-1
251848,B002AN4TWK,ALTWS8ZOMWUUD,Former Employee Of,0,0,5,1294704000,Real meat!,This is very nice cat food.  Our little cat just loves it.  Big chunks of dark fish in sauce.,positive,this is very nice cat food our little cat just loves it big chunks of dark fish in sauce,0
156488,B001VSBWF2,A3T70VLIE84FLM,Njoyin' It,0,0,5,1316476800,Energy +,"I start popping a package when I can feel that wall coming on.  These are easy to open while cycling and give a decent boost within a relatively short period of time.  As always, organic is a definite positive.  Not a lot of water is needed to get these down and I haven't had any heavy stomach feelings after consuming them.  Very happy with this purchase and will get more when this case is gone.",positive,i start popping a package when i can feel that wall coming on these are easy to open while cycling and give a decent boost within a relatively short period of time as always organic is a definite positive not a lot of water is needed to get these down and i haven t had any heavy stomach feelings after consuming them very happy with this purchase and will get more when this case is gone,4
85484,B002DHTWNO,ABHW9CC0G22FB,Erin Anderson,1,1,5,1263686400,DELICIOUS,"These bags don't last long in our house.  Ordered 4 bags twice last month for my husband and son.  Best jerky, they love it.  Convienent to carry to work and school.  We will continue to purchase.",positive,these bags don t last long in our house ordered bags twice last month for my husband and son best jerky they love it convienent to carry to work and school we will continue to purchase,-1
422062,B002OVICJO,A136BYILR08J32,Angelkitty's Mom,0,0,5,1211760000,Liv-a-littles chicken treats,"If you're looking for a yummy treat for your cat, try these.  After trying both the chicken and salmon flavors, my cats greatly preferred the chicken.  In fact, they love them.  These treats are 100% white-meat chicken, so you'll be giving your cat a truly healthy treat instead of one that's loaded with carbs and fat.  I will definitely buy these again.",positive,if you re looking for a yummy treat for your cat try these after trying both the chicken and salmon flavors my cats greatly preferred the chicken in fact they love them these treats are white meat chicken so you ll be giving your cat a truly healthy treat instead of one that s loaded with carbs and fat i will definitely buy these again,0
558940,B000REI2X6,A1WZW7I7A2NHOQ,Nancy L. Beck,0,0,4,1184716800,jelly belly flops,I recieved 4 bags of flops but was suppose to get a free additional bag . I put in the special code .Not sure I am going to order through amazon again for candy.,positive,i recieved bags of flops but was suppose to get a free additional bag i put in the special code not sure i am going to order through amazon again for candy,-1
538129,B004I3Y4IE,A39L3NLJWDVEWD,Pauline L. Cronk,1,2,2,1300147200,Smells Great!,This coffee smells much better than it tastes.  I am going to put some sugar free syrup in and see if that makes it better.,negative,this coffee smells much better than it tastes i am going to put some sugar free syrup in and see if that makes it better,1
99668,B003P9XGE0,A2O0N2YDMX6AM,L. Boyd,1,1,5,1302480000,Another Great Food!,The stew is a fan favorite in our house! All four large dogs love this stuff and their mama appreciates how healthy the dogs are! Blue fans for life!,positive,the stew is a fan favorite in our house all four large dogs love this stuff and their mama appreciates how healthy the dogs are blue fans for life,0
136650,B000CQ01NS,A2KFIVT3PJA6DC,kayariley,0,0,4,1238976000,I don't follow directions,"I serve Annie's Homegrown Gluten Free Rice Pasta & Cheese regularly to both people who do and who don't have to live gluten free.  It is always a hit with the kids, but I don't prepare it the way that the package calls for.  I do add the recommended amount of butter, but I skip the milk as it seems to make it too watery if I add it in.  The package also doesn't say to add some oil to the water when I am cooking the pasta, but I find it helps to keep the pasta from sticking to the pot.  I also recommend stirring more frequently than with regular pasta.",positive,i serve annie s homegrown gluten free rice pasta cheese regularly to both people who do and who don t have to live gluten free it is always a hit with the kids but i don t prepare it the way that the package calls for i do add the recommended amount of butter but i skip the milk as it seems to make it too watery if i add it in the package also doesn t say to add some oil to the water when i am cooking the pasta but i find it helps to keep the pasta from sticking to the pot i also recommend stirring more frequently than with regular pasta,14
125946,B003CFX97Q,A3B33KRGCUEVEW,MissTurtle,0,0,5,1272326400,Daughter's Favorite,"Love these organic pouch foods because of the convenience (way lighter than jar food) and the interesting flavor combinations.  My daughter hasn't met a flavor she doesn't like, but this one is her Favorite!",positive,love these organic pouch foods because of the convenience way lighter than jar food and the interesting flavor combinations my daughter hasn t met a flavor she doesn t like but this one is her favorite,6
486336,B009IQLAQK,A38GOEVEU3A1LW,"Matt ""MattMatt""",1,1,5,1325376000,Love it,"I love Grape soda and this satisfies my craving without the guilt or worry about sugar or controversial synthetic sugars.<br /><br />In fact, I like almost all Zevia soda. Good stuff!",positive,i love grape soda and this satisfies my craving without the guilt or worry about sugar or controversial synthetic sugars in fact i like almost all zevia soda good stuff,4
243839,B002WDCFFG,A3AB1CMBISFEHU,Nebs,0,0,5,1342483200,Love love love this French Roast,This is my favorite coffee for my Tassimo brewer. I've tried a lot of the new coffees they have come out with and I still go back to purchase this French Roast.,positive,this is my favorite coffee for my tassimo brewer i ve tried a lot of the new coffees they have come out with and i still go back to purchase this french roast,1
174552,B000EVMNLY,AVPCYKO8HWLTM,"T. Peterson ""chaos213""",0,0,5,1338940800,"Soft, fresh and half the price","I buy these because they are my wife's current favorite candy.  I can get them locally but they cost more then twice as much, even after shipping costs, and are not as fresh as the ones I get through Amazon.  The ones I get are soft, fresh, have more flavor then the exact same ones I can get locally that have sat in a plastic container waiting to be purchased.  I usually split the five pound bags into one pound ziplock bags but if kept from the air they  stay fresh and soft.",positive,i buy these because they are my wife s current favorite candy i can get them locally but they cost more then twice as much even after shipping costs and are not as fresh as the ones i get through amazon the ones i get are soft fresh have more flavor then the exact same ones i can get locally that have sat in a plastic container waiting to be purchased i usually split the five pound bags into one pound ziplock bags but if kept from the air they stay fresh and soft,11
413447,B0017M5V9A,A4GTUYR43LSCJ,Lita B,1,3,1,1273449600,Try out other moth traps,Very disappointed.  Try out these instead http://www.amazon.com/gp/product/B001DDCYES/ref=oss_product<br /><br />This product does not work.  Did not catch as many moths as above product.,negative,very disappointed try out these instead this product does not work did not catch as many moths as above product,-1
410978,B00061MRU4,A37U04A8PL0XZR,"Marte ""InfMom""",0,1,3,1346630400,I'd know more if the cat had liked it,"I tried giving this to our 18-year-old cat. He's about as picky as a cat can be, and he didn't like the vitamins. I could not find a way to get him to ingest any of it (putting it in food, mixing it with water, etc). It looked like a fantastic product and I had high hopes for it, but there is no getting around a cat who's made up his mind.",neutral,i tried giving this to our year old cat he s about as picky as a cat can be and he didn t like the vitamins i could not find a way to get him to ingest any of it putting it in food mixing it with water etc it looked like a fantastic product and i had high hopes for it but there is no getting around a cat who s made up his mind,0
118018,B000X1Q1G8,A9BYZZ31654QC,VANESSABUNNIES,2,2,1,1338508800,Most Awful Thing I have EVER Eaten,"Tastes like a jar of chemical processed gunk. Please do not eat this or convince yourself to try it. As a fitness junkie, I can eat just about anything and have made substitutions for just about every guilty indulgence out there...you are better off sticking to PB2!!",negative,tastes like a jar of chemical processed gunk please do not eat this or convince yourself to try it as a fitness junkie i can eat just about anything and have made substitutions for just about every guilty indulgence out there you are better off sticking to pb,21
213102,B003VIWN1M,A24PZR4W555WQI,D. Saldarriaga,1,1,5,1294617600,My dogs love Wellness,My dogs and I love this food. They never leave a trace and I am happy that it is healthy for them. I mix it up with the Wellness Super 5 mix.,positive,my dogs and i love this food they never leave a trace and i am happy that it is healthy for them i mix it up with the wellness super mix,0
213670,B000MP53G4,A2KEW7JLSPIKWF,Jeremy A. Spekman,2,3,2,1209081600,"Not what I ordered, but good anyway","I received a different box on Mate De Coca, not from Delisse.<br />I wanted specifically Delisse which I bought in Peru. However the box I received was Mate de Coca and good nonetheless.",negative,i received a different box on mate de coca not from delisse i wanted specifically delisse which i bought in peru however the box i received was mate de coca and good nonetheless,-1
361877,B006N3HZ6K,A29LZ52M4LKTBY,LoveJetFuel,0,0,5,1323648000,Love it!,I became addicted after the first order. Smooth taste and has the power to jump start my morning. I will not make the mistake of running out before reordering next time!!,positive,i became addicted after the first order smooth taste and has the power to jump start my morning i will not make the mistake of running out before reordering next time,4
439543,B001EQ5HQG,A3RKKTODMIQ0YP,"Kelley Oberhart ""kelleyanne""",0,1,5,1209254400,Yum!,"These are delicious, good balance of protein, carbs and fat, and not too high in calories.",positive,these are delicious good balance of protein carbs and fat and not too high in calories,-1
313681,B005OVPK9G,A21VGNU5959O85,Laura Terese Henri,1,1,4,1337904000,Brown Sugar How Come You Taste So Good?,"Who orders cereal in the mail? apparently I do. This box came, and It felt like there was a box of rocks in my hand!<br /><br />Oatmeal Squares are tiny boxes of brown sugary-ness, and they are heavy in more weighs than one (Im Punny). They taste very much like <a href=""http://www.amazon.com/gp/product/B003W07CN8"">Golden Grahams Cereal, 16-Ounce Boxes (Pack of 5)</a> BUT with a earthier, Hay like aftertaste. If that makes sense. about a 1/2 a cup would fill you right on up for the whole morning.<br /><br />I liked them well enough. Maybe would get them again in the future.",positive,who orders cereal in the mail apparently i do this box came and it felt like there was a box of rocks in my hand oatmeal squares are tiny boxes of brown sugary ness and they are heavy in more weighs than one im punny they taste very much like golden grahams cereal ounce boxes pack of but with a earthier hay like aftertaste if that makes sense about a a cup would fill you right on up for the whole morning i liked them well enough maybe would get them again in the future,13
556580,B00061MUNS,A2E15JOCOJ97S0,Steve M. Petersen,1,1,4,1260316800,good chewing,The dog really likes chewing these and they are larger than the ones I had been buying.  I will get them again in the future.,positive,the dog really likes chewing these and they are larger than the ones i had been buying i will get them again in the future,0
407201,B00503DOWS,AQLL2R1PPR46X,grumpyrainbow,0,0,5,1313020800,Very tasy,"I don't actually eat gluten free or diary free, but I loved these.  They weren't that sweet, actually pretty spicy and chock full of nuts and fruit.  They had a great texture as well.  Slightly chewy, but mostly soft.  I had one in the morning and it did a pretty good job of keeping me full for a while.  Nice wholesome ingredients as well.  I can't say I'd buy them considering I don't need the gluten-free and they are pricey, but they were very good.",positive,i don t actually eat gluten free or diary free but i loved these they weren t that sweet actually pretty spicy and chock full of nuts and fruit they had a great texture as well slightly chewy but mostly soft i had one in the morning and it did a pretty good job of keeping me full for a while nice wholesome ingredients as well i can t say i d buy them considering i don t need the gluten free and they are pricey but they were very good,8
177821,B001KQ7JDE,A2E0NOYU3Z85TK,Alli,0,0,5,1347840000,Recipient was delighted,"Sent this as a gift to a friend, after reading the positive reviews on Amazon. My friend LOVED them. She took several pictures and I have to say they looked damn good!! Great gifting material for anyone with a sweet tooth.",positive,sent this as a gift to a friend after reading the positive reviews on amazon my friend loved them she took several pictures and i have to say they looked damn good great gifting material for anyone with a sweet tooth,-1
240430,B001VJ0B0I,A3UYBRB74RJFXB,M. Hammon,0,2,1,1345680000,NOT a premium dog food!,"Got this to try not realizing that the misleading photo on the package (vegetables, meats, grains) would NOT be used to make a premium dog food.  Reading the label, the first five ingredients disqualify it as any kind of premium anything!  They are: Ground yellow corn, chicken by-product meal, corn gluten meal, whole wheat flour, animal fat preserved with mixed-tocopherols (form of Vitamin E).  Um, where is the meat?  And ground yellow corn should NOT be the most plentiful ingredient.<br /><br />Giving this to a dog insures that not only will you be feeding the dog twice as much, but that he will poop an incredible amount.  The premium dog food that my dog now enjoys (Orijen Six Fish and Seafood) costs more, but I use half as much and he poops 1-2 times a day instead of every walk.<br /><br />Buy the better brands and be sure to check out the first five ingredients on any dog food before purchase.",negative,got this to try not realizing that the misleading photo on the package vegetables meats grains would not be used to make a premium dog food reading the label the first five ingredients disqualify it as any kind of premium anything they are ground yellow corn chicken by product meal corn gluten meal whole wheat flour animal fat preserved with mixed tocopherols form of vitamin e um where is the meat and ground yellow corn should not be the most plentiful ingredient giving this to a dog insures that not only will you be feeding the dog twice as much but that he will poop an incredible amount the premium dog food that my dog now enjoys orijen six fish and seafood costs more but i use half as much and he poops times a day instead of every walk buy the better brands and be sure to check out the first five ingredients on any dog food before purchase,0
217917,B001E1ZKPO,ACQ646N50YSRB,"Kaci Tucker ""In training""",0,0,5,1256169600,Love it!!!,"I love the Strawberry-Kiwi flavor. I can not find it locally so I buy it by the case. I have it in my car, my office, my house & in my purse so any time I want it I just need to add water!!!",positive,i love the strawberry kiwi flavor i can not find it locally so i buy it by the case i have it in my car my office my house in my purse so any time i want it i just need to add water,4
537712,B004QYZPCE,A2ZWMDBK7ZN3OR,MissD,0,0,5,1299715200,Smooth Ceylon Tea,This is one of my favorite Ceylon teas.  It is really smooth and well balanced.  Not too strong.  It has a very subtle hint of orange.  It goes well with milk or without.  Great tea!,positive,this is one of my favorite ceylon teas it is really smooth and well balanced not too strong it has a very subtle hint of orange it goes well with milk or without great tea,2
172057,B003BYIPO0,A1QXEHVHJJQCNP,J. Lee,1,1,4,1297900800,Hearty and Satisfying,"What a wonderful listing of ingredients! The chocolate pieces in this bar help satisfy my sweet-tooth, and the hearty whole grain ingredients give this bar more heft in your stomach to help satiate your hunger longer.<br /><br />It's nice to have a bar that I can share with my vegan friends as well. However, it is not gluten-free due to the fact that it is packed on the same machines that pack gluten products, and it contains oats which some gluten-free individuals cannot handle (via the Earnest Eats FAQ [...]).<br /><br />I rated this bar 4 stars instead of 5 because it can be a bit tough to chew on at times. I have this bar under Amazon Subscribe & Save and some shipments are softer than others, so it may be an issue of how old the package is. Even with the toughest shipment I have received, it still has a nice chewy texture, so it's a delicious afternoon snack that you can eat in good conscience. When you're eating whole ingredients, it's going to chew a little bit more than our typical over-processed bars on the market - and that's a good thing!  Yum!",positive,what a wonderful listing of ingredients the chocolate pieces in this bar help satisfy my sweet tooth and the hearty whole grain ingredients give this bar more heft in your stomach to help satiate your hunger longer it s nice to have a bar that i can share with my vegan friends as well however it is not gluten free due to the fact that it is packed on the same machines that pack gluten products and it contains oats which some gluten free individuals cannot handle via the earnest eats faq i rated this bar stars instead of because it can be a bit tough to chew on at times i have this bar under amazon subscribe save and some shipments are softer than others so it may be an issue of how old the package is even with the toughest shipment i have received it still has a nice chewy texture so it s a delicious afternoon snack that you can eat in good conscience when you re eating whole ingredients it s going to chew a little bit more than our typical over processed bars on the market and that s a good thing yum,10
524432,B000VK4K2S,A24V40Y5ST65JA,Already,1,1,3,1282089600,its ok,My dog was only somewhat interested in eating this.<br />I like to give him a wet treat every now and then- for some reason he wasn't so excited about this . -,neutral,my dog was only somewhat interested in eating this i like to give him a wet treat every now and then for some reason he wasn t so excited about this,0
423235,B004729CVA,A2UQYZCO6C3IU2,Shirley Hausner,2,2,5,1314576000,YUMMY!,"If you like spicy snack food, this is it.  I love this product.  My favorite is the ketchup fries.  I tried the buffalo one and Wow!  Too hot, but good.  The regular ones are good.  My store will not stock up on these so I'm buying here.  These are REAL tasty.  Will buy again.  Also, they don't weight you down.  They are light and no trans fats.  Yum!",positive,if you like spicy snack food this is it i love this product my favorite is the ketchup fries i tried the buffalo one and wow too hot but good the regular ones are good my store will not stock up on these so i m buying here these are real tasty will buy again also they don t weight you down they are light and no trans fats yum,3
319057,B001M0AKSE,A361PLXEWB9UC1,"*Auntie Lynn* ""color & pigment specialist; wa...",0,0,5,1296864000,Best of the Quaker Instants....,"I have this low-sugar oatmeal several times a week.  It's got good fiber without being pastey -- and best of all, it's not so cloyingly sweet as the other instant oatmeals.  I'm guessing<br />Quaker uses the sugar in their regular instants to entice children to eat oatmeal (it makes the oatmeal more like eating a cupcake or a pop-tart,) but I always go for the addition of more fruit over more sugar.<br /><br />And well done Amazon for always having fresh stock on hand.  My local market (out here in the middle of the desert nowhere) must get their stock from an un-air-conditioned warehouse that buys palettes and lets them sit for 2-3 years at a time.  Theirs never stays fresh past the first week or two -- while a box I misplaced from Amazon was still perfectly fresh when I found it 3 months later.<br />(applause)",positive,i have this low sugar oatmeal several times a week it s got good fiber without being pastey and best of all it s not so cloyingly sweet as the other instant oatmeals i m guessing quaker uses the sugar in their regular instants to entice children to eat oatmeal it makes the oatmeal more like eating a cupcake or a pop tart but i always go for the addition of more fruit over more sugar and well done amazon for always having fresh stock on hand my local market out here in the middle of the desert nowhere must get their stock from an un air conditioned warehouse that buys palettes and lets them sit for years at a time theirs never stays fresh past the first week or two while a box i misplaced from amazon was still perfectly fresh when i found it months later applause,23
404878,B001EQ5AWM,AYOMAHLWRQHUG,"Conspicuous Consumer ""$$""",3,3,5,1244505600,My Favorite Seasoning,"I'm on a low sodium diet so I add this to everything I eat.  Huy Fong makes a similar sauce without the garlic and it's a lot hotter and less flavorful.  Before you buy this pack of 6, go to an Asian store and buy one jar and try it out.  Then order the 6 pack.<br /><br />-------------------------<br /><br />Three years later and I'm ordering my third multi-pack.  My brother cooks for us and some of our neighbors and he adds this stuff to much of his cooking.  He said he uses a tablespoonful a day.  If someone does a really good job for us, we reward them with a jar of this sauce.<br /><br />But I caution to compare prices here at Amazon.  I'm ordering a 12 pack today for $3 a jar.",positive,i m on a low sodium diet so i add this to everything i eat huy fong makes a similar sauce without the garlic and it s a lot hotter and less flavorful before you buy this pack of go to an asian store and buy one jar and try it out then order the pack three years later and i m ordering my third multi pack my brother cooks for us and some of our neighbors and he adds this stuff to much of his cooking he said he uses a tablespoonful a day if someone does a really good job for us we reward them with a jar of this sauce but i caution to compare prices here at amazon i m ordering a pack today for a jar,3
111485,B002U1HUBO,A3GKCK9GF3TLIC,Michael J. Furay,0,0,3,1335484800,Great flavor but price left a bad taste in mouth,This prodcut is much cheaper if you just go to a local grocery store.  I've found the product at several locations.,neutral,this prodcut is much cheaper if you just go to a local grocery store i ve found the product at several locations,5
172113,B008D3BPSM,A12YZ1OMFQJNPG,Tea Cup Lady,0,0,5,1344988800,Fantastic treat!,"I tried this tea at a tea room recently, and it was absolutely divine. The tea had a nice balance between sweet and spicy; almost like a chai tea, but even better. My friend, who doesn't like tea, tried it and absolutely loved it. Definitely a great tea.",positive,i tried this tea at a tea room recently and it was absolutely divine the tea had a nice balance between sweet and spicy almost like a chai tea but even better my friend who doesn t like tea tried it and absolutely loved it definitely a great tea,2
181854,B0009F3POY,A2PR5W5NHTO2XH,Manderpants,0,0,3,1310601600,Decent but acquired taste,"I didn't seem to be producing enough milk for my son so I decided to try this tea based on a recommendation from a friend. It definitely has an acquired taste much like black licorice, which I don't particularly care for. However, it is bearable once you add a fair bit of honey. It's hard to say if the tea itself worked for me because in addition to the tea, I have been taking fenugreek capsules and pumping after each feeding. In all fairness though, I did notice my milk supply increase. Before this tea and the fenugreek I was only able to pump about a quarter of an ounce or a half ounce on a good day. After the tea and fenugreek, I noticed I was able to pump about two to two and half ounces per session. Not much but still better than before. If you can get past the taste or happen to like licorice, I'd say it's a decent product. Just be sure to add plenty of honey. If nothing else it's a nice tea to drink before bed.",neutral,i didn t seem to be producing enough milk for my son so i decided to try this tea based on a recommendation from a friend it definitely has an acquired taste much like black licorice which i don t particularly care for however it is bearable once you add a fair bit of honey it s hard to say if the tea itself worked for me because in addition to the tea i have been taking fenugreek capsules and pumping after each feeding in all fairness though i did notice my milk supply increase before this tea and the fenugreek i was only able to pump about a quarter of an ounce or a half ounce on a good day after the tea and fenugreek i noticed i was able to pump about two to two and half ounces per session not much but still better than before if you can get past the taste or happen to like licorice i d say it s a decent product just be sure to add plenty of honey if nothing else it s a nice tea to drink before bed,-1
454642,B0009F3SC8,A2NZ0KFGRJ7KXI,S. Sultan,0,0,5,1220400000,Great Stuff!,This green tea is one of the few that has all the antioxidants and everything you need in it and still taste pretty good! I've tried a lot of teas and they never have a good taste and this one does,positive,this green tea is one of the few that has all the antioxidants and everything you need in it and still taste pretty good i ve tried a lot of teas and they never have a good taste and this one does,2
21492,B002QWP89S,A1S7U6E1L3GOV3,Gary K,0,0,4,1255564800,Great price for this product,This is a terrific price for this product and quantity. The package always arrives early.,positive,this is a terrific price for this product and quantity the package always arrives early,5
187725,B004UBZBMW,A31NL3GKNLXE17,Got2HaveMyCoffeeGuy,0,0,5,1349913600,Great Buy,A great buy. I've got a small counter space and not a lot of storage all around. Great way to organize and store my coffee.,positive,a great buy i ve got a small counter space and not a lot of storage all around great way to organize and store my coffee,1
61201,B003OB4CMY,AEDZ9Y9I7RSWG,R. Hodges,3,4,4,1296691200,"Zesty flavor, but watch the price!","I have bought more than six hundred of these at a discount store, and I have been eating them regularly.  It should be obvious that the only difference between the ramen flavors is the little flavor packets.  This flavor packet is a pretty zesty lime-citrus-salty flavor which is actually not as bad as you might think.  I usually use half the packet and throw in some curry and ginger, but that's just my preference.  Sometimes I will add a jalapeno or serano pepper that I sliced up into very thin pieces.<br /><br />So there must be many ways to enjoy ramen.  I only suggest that one watches the price.  I am happy to pay ten cents per packet at my discount store.  Otherwise it is seventeen cents at Walmart for chicken or beef flavor.  But even if the price is two bucks for twelve, it is still a great base for quick and easy meals.",positive,i have bought more than six hundred of these at a discount store and i have been eating them regularly it should be obvious that the only difference between the ramen flavors is the little flavor packets this flavor packet is a pretty zesty lime citrus salty flavor which is actually not as bad as you might think i usually use half the packet and throw in some curry and ginger but that s just my preference sometimes i will add a jalapeno or serano pepper that i sliced up into very thin pieces so there must be many ways to enjoy ramen i only suggest that one watches the price i am happy to pay ten cents per packet at my discount store otherwise it is seventeen cents at walmart for chicken or beef flavor but even if the price is two bucks for twelve it is still a great base for quick and easy meals,14
315250,B001E5E09M,A3OP0TD6TRF4FE,khlclk,0,0,4,1240876800,so delicious,"This is my favorite cereal, it's so delicious.<br /><br />Pros:<br /><br />It's delicious, full of whole grains, no preservatives or artificial sweeteners, it has fiber and Omega-3.<br /><br />Cons:<br /><br />Too sweet and expensive.",positive,this is my favorite cereal it s so delicious pros it s delicious full of whole grains no preservatives or artificial sweeteners it has fiber and omega cons too sweet and expensive,13
157507,B001EO65A0,A3R16U0KUZPNAC,Sandi,0,0,5,1289606400,We love Hoody's South of the Border Snack Mix,"My husband & I first tried Hoody's South of the Border Snack Mix a few years ago, when we purchased it at our local Walmart Store.  We loved it and have continued to  buy it on line since then (Walmart stopped  carring it).  It seems to be getting more diffucult to find. I have to go to a new web site every time I want to purchase more.",positive,my husband i first tried hoody s south of the border snack mix a few years ago when we purchased it at our local walmart store we loved it and have continued to buy it on line since then walmart stopped carring it it seems to be getting more diffucult to find i have to go to a new web site every time i want to purchase more,-1
305994,B000LKXPD8,A3DLK1ZM18FSXY,Vivian L. Dorado,0,1,4,1215129600,Longer lasting nourishment,"These bars seemed to ""hold back hunger"" and kept me satisfied for a longer period of time than others I've tried.  The flavors are quite tasty.",positive,these bars seemed to hold back hunger and kept me satisfied for a longer period of time than others i ve tried the flavors are quite tasty,10
352026,B000M0F58U,AMN376J6RZWP0,"Dorothy Gale ""JusMe""",0,1,2,1332115200,Personal preference,I had hoped this tea would taste better but it just tastes to me like I steeped weeds from the backyard.,negative,i had hoped this tea would taste better but it just tastes to me like i steeped weeds from the backyard,2
107246,B0019L8H6I,ARXPO183YOL5,Dolores Coward,0,0,5,1268179200,Brown Basmati Organic Rice,"<a href=""http://www.amazon.com/gp/product/B0019L8H6I"">SBR Brown Basmati Rice - Certified Organic Gluten-Free Kosher Certified- 2LB</a><br />The SBR Brown Basmati Rice we purchased was of excellent quality.<br />Cooked up perfectly, and met our standards for a superior rice.  We would definately purchase it again and again.",positive,sbr brown basmati rice certified organic gluten free kosher certified lb the sbr brown basmati rice we purchased was of excellent quality cooked up perfectly and met our standards for a superior rice we would definately purchase it again and again,-1
